,N,i2f,numba,cupy,segyio
334,3340,0.015644737371428942,0.02343256725995161,0.013120789760068873,0.031898984280001055
335,3350,0.01586938832571377,0.023446012039930793,0.013285235320145148,0.03218462735999765
336,3360,0.01578917097857097,0.0234955267800251,0.01317209200002253,0.030472627099998133
337,3370,0.015838812575715174,0.02362265739997383,0.013319233399888617,0.03226436435999858
338,3380,0.01594372186000198,0.02367688979997183,0.013272506339999383,0.029937974819999907
339,3390,0.015930809155714605,0.023778206979986862,0.01323508811990905,0.03443631642000582
340,3400,0.01593931015571148,0.024018091520047163,0.013303071839909536,0.03202038960000664
341,3410,0.016042371704286,0.024015951120090903,0.013451814259969979,0.032221046400004526
342,3420,0.016152115979999247,0.024062876839961972,0.013466521299997111,0.03239915461999772
343,3430,0.016168905048571106,0.024077860599863925,0.013540879759966628,0.03195664333999957
344,3440,0.016161714125712802,0.02415166371996747,0.01358452810003655,0.03226120327999979
345,3450,0.01632231711428436,0.02437723538001592,0.013568329800036735,0.0345103872800064
346,3460,0.01631590019000214,0.02432232087987359,0.013636742320086343,0.03266249654000149
347,3470,0.016377575971430684,0.024445444379962284,0.013661714640038552,0.03313549949999924
348,3480,0.016338656425714363,0.02452138680004282,0.013627602239866973,0.033583503280001425
349,3490,0.016415199767143347,0.02461214305993053,0.013933414999919477,0.03328591680000045
350,3500,0.016459158664288875,0.024617524220084307,0.013699281320004957,0.03247204866000629
351,3510,0.016518519600002557,0.024683977059976315,0.01395217996003339,0.03273314602000028
352,3520,0.016566652867143473,0.024715001200092956,0.013807366520049982,0.03377911174000474
353,3530,0.01666188983142872,0.02486436547995254,0.013882918040108053,0.033632398660006405
354,3540,0.01670632863857203,0.024923473439994268,0.014001220200079842,0.035580455859999346
355,3550,0.016694207421427822,0.02505544571999053,0.013970946100089348,0.03502829536000718
356,3560,0.016834866571428263,0.02509405095996044,0.014066478659879067,0.032897495240003995
357,3570,0.016858452388571872,0.025280900520083378,0.014065496279945364,0.03446356466000907
358,3580,0.0169541278457148,0.025252669399997103,0.014030274499964435,0.033518331539994506
359,3590,0.017003197899996717,0.025375925439948332,0.014238569019944409,0.03479673839999577
360,3600,0.01703013747285825,0.025320163719952687,0.01405994431996078,0.03518239862000428
361,3610,0.017092330200000234,0.025516364419963793,0.014251564820078782,0.03374363566000284
362,3620,0.01707304071142971,0.02560540384001797,0.014310654399960186,0.034788661200004754
363,3630,0.01716381988714212,0.025750090120054664,0.01438293628008978,0.034145784579995966
364,3640,0.017182903117142944,0.025800727479945634,0.01442394730001979,0.03404437773999689
365,3650,0.017283054077145477,0.0258651989401551,0.014344757359940558,0.03354325706000054
366,3660,0.017391399722855565,0.025966212800049106,0.014645899659954012,0.033706186599997634
367,3670,0.017349782621427688,0.026085904880019373,0.014498018180020153,0.03276728035999895
368,3680,0.01740765991142975,0.02622889170001145,0.014651760780106998,0.03206614927999908
369,3690,0.017460075824287092,0.026295769839998685,0.014480078099877575,0.032675809140000636
370,3700,0.017507546291430375,0.0262082484599523,0.014634366820027936,0.03396825182000157
371,3710,0.01751863415571149,0.02640628117987944,0.014576249919919066,0.033761144459995195
372,3720,0.017537265921426817,0.026487809300015215,0.014717074499931187,0.03261873136000304
373,3730,0.017655567107142684,0.026436174400005258,0.014622175020049328,0.03389865085999645
374,3740,0.017693953635715454,0.02661899424005242,0.014784611739960382,0.034035783940003055
375,3750,0.017707491091426032,0.026581443199975185,0.014826300040003843,0.03296904781998819
376,3760,0.017793976239998822,0.026708003700041442,0.014922688439910417,0.032920864499992604
377,3770,0.01783015766142853,0.026962179800029844,0.018874339540052458,0.03252335271999528
378,3780,0.017887803187143485,0.026790931520154115,0.015067977819926453,0.032876766780000254
379,3790,0.018003489124286197,0.026873551460012097,0.015033737759877114,0.033299705000003996
380,3800,0.017970323437141684,0.026911813499973503,0.015139969939991716,0.03313814248000654
381,3810,0.01808563419571458,0.02707933797995793,0.015127603879882373,0.034710376399998494
382,3820,0.018028617144286076,0.027179230179972362,0.015179481359955388,0.03429961135999747
383,3830,0.01809495736000047,0.02717337861999113,0.015135889700031841,0.03360140120000324
384,3840,0.018192119318574833,0.027285245419989224,0.015226455619922492,0.033390247480001564
385,3850,0.018250860707142106,0.027340761260056752,0.01530193518010492,0.03309043082000244
386,3860,0.018351806750001094,0.02744666097998561,0.015279189440043412,0.033727659299993315
387,3870,0.018314047438570926,0.027541189560142808,0.01533817404008005,0.034933143960010966
388,3880,0.018377407422857296,0.02765710815998318,0.015261508760013384,0.03389711354000156
389,3890,0.018539261781430207,0.0278618023400486,0.01551210525991337,0.03466791713999555
390,3900,0.018611478661428656,0.02780908523993276,0.015516819260010379,0.035066252919991714
391,3910,0.018612353918568778,0.027880425279945487,0.015517269899937675,0.03531017704000078
392,3920,0.018564991284286275,0.028214200799920947,0.015571633860017756,0.03493846604000282
393,3930,0.01869006490999969,0.02806238069984829,0.01584349254000699,0.034808860579996694
394,3940,0.01871398449714434,0.028086769819929032,0.015417294719954951,0.03450307170000087
395,3950,0.01875298195857275,0.028173201700119534,0.015434388060020865,0.03430550502000642
396,3960,0.018783238301430173,0.028229420260031474,0.015541968880061176,0.034947062020000884
397,3970,0.018819684622857102,0.028479521659974128,0.0154814780200104,0.03459844210000028
398,3980,0.018861598458571667,0.02845739684009459,0.015747051860016653,0.034761302079996316
399,3990,0.018993927494283136,0.028538534039980735,0.015584848299986334,0.03518267694000314
400,4000,0.01902358549285574,0.028689414839973327,0.01582362397995894,0.03450991942000655
401,4010,0.01898773209857089,0.028668578999931926,0.01573542902006011,0.03446948404000523
402,4020,0.019128730907143888,0.02868295679996663,0.01594861231998948,0.0349103135399946
403,4030,0.01913590708857165,0.0287934590200166,0.015827708100114253,0.03514401956000256
404,4040,0.019175708229999405,0.02877778743997624,0.01584395541998674,0.03507617433999712
405,4050,0.01925728844571495,0.028897796379969802,0.016106956640069257,0.03525795411999752
406,4060,0.0191991768371424,0.029078070280083922,0.01588341244008916,0.0353521449000118
407,4070,0.019235978442855933,0.029103441219995148,0.01607110288001422,0.03559053766000488
408,4080,0.019446254857141736,0.029207795159964006,0.01615744660004566,0.03655720287999884
409,4090,0.019445107031427013,0.029324963840044804,0.016001095559986425,0.03653673074000381
410,4100,0.019429921812859123,0.029544626379938564,0.01611250996000308,0.0362411125600056
411,4110,0.019558512874284915,0.02938180987992382,0.016142710319909385,0.03790571906000423
412,4120,0.019574469907143534,0.02947505102012656,0.01629149876003794,0.03940455454000585
413,4130,0.019623067614285384,0.02963747372006765,0.016376181100058604,0.040019937600009145
414,4140,0.019668882908569812,0.029683960039983505,0.01627639265992912,0.03901806467999904
415,4150,0.019688918688570995,0.029698126400035108,0.01644483256008243,0.03967350651999822
416,4160,0.019717697391428635,0.029802970879973145,0.01645910452003591,0.03891104448000078
417,4170,0.019790804814286144,0.030013687359969482,0.016365067880105926,0.03910467703999984
418,4180,0.019796531808572455,0.030136024719977283,0.016450659640104275,0.03925995648000935
419,4190,0.019840487654287895,0.030108047079847895,0.016747317260014823,0.0387751608400049
420,4200,0.019967336297142018,0.03013349131993891,0.01671231595995778,0.03888778422000542
421,4210,0.019984919142856855,0.030313832799947704,0.01700238776000333,0.0389017963599963
422,4220,0.020028606348571756,0.03025107777997619,0.01686730039997201,0.04056639828000698
423,4230,0.020220608067142425,0.030376849100066466,0.01668551295995712,0.039609889899993506
424,4240,0.020112095058572903,0.03068608198002039,0.01677961643996241,0.03983108060000177
425,4250,0.02026047476857067,0.03066677255985269,0.016944720199899167,0.039188195079996144
426,4260,0.020286639435714408,0.03063397624006029,0.01666487918002531,0.04159614348000105
427,4270,0.02030867777428674,0.03088586307996593,0.01709328284014191,0.04056294324000646
428,4280,0.02035874648142973,0.030859776260112992,0.01701915301993722,0.03963648639999519
429,4290,0.02034899105857221,0.03081967527992674,0.017129515799970248,0.03952022010000292
430,4300,0.020412206865713805,0.030963741279992973,0.017017307820060522,0.03927989295999851
431,4310,0.020499387911427868,0.03110927529996843,0.017122944959846793,0.040551212119999035
432,4320,0.020612376768570227,0.03130243179992249,0.017059783239965327,0.0397898353599976
433,4330,0.02057378827428693,0.03115401686016412,0.017062347660103113,0.040327295239999325
434,4340,0.02063202443571364,0.03120492195994302,0.017210732100138557,0.04183981768000649
435,4350,0.020740792845713906,0.031215597439950216,0.01730400493994239,0.04115740728000673
436,4360,0.020753344787143368,0.031381204860008435,0.017359357879977326,0.041519260380005106
437,4370,0.020756007317144654,0.03162003714001912,0.017340647319942948,0.04061289079999824
438,4380,0.02091678375285872,0.03170869796012994,0.0175781972999539,0.04081350252000447
439,4390,0.020950357551428166,0.03176019013997575,0.01759873132003122,0.040794471639997026
440,4400,0.02095544669571479,0.031801802100162604,0.01761873505987751,0.03932217394000418
441,4410,0.021002000267141867,0.0322067750999122,0.017688787800070715,0.039900918140001525
442,4420,0.021072718347143436,0.03198601801996119,0.01753272221998486,0.03891156188000423
443,4430,0.02106098897285457,0.03206686584009731,0.017597311919889762,0.039199238579999476
444,4440,0.021175331010001953,0.03215864308003802,0.017652228720107816,0.038811106759999346
445,4450,0.021096380197143716,0.03216357229997811,0.017437774040008663,0.039846827800006396
446,4460,0.021222686007144408,0.03241582374001155,0.017618255100023815,0.03865618552000797
447,4470,0.021307517799997573,0.03270399806002387,0.017842554360031498,0.03871407002000524
448,4480,0.021366021227140663,0.032556992180034286,0.01765319678001106,0.03937448614000004
449,4490,0.021370361350001466,0.032462274140125376,0.017712854740020705,0.03928754344000026
450,4500,0.021482003895714245,0.032493937660110536,0.01797281029997976,0.041031219020005665
451,4510,0.02151526827714146,0.032499626939970765,0.018045436880056515,0.04192675876000067
452,4520,0.021536419545713475,0.032635302580019926,0.018102774219805724,0.03949372405999839
453,4530,0.021563252211429112,0.032859727000031855,0.018094882300138122,0.040760148079998546
454,4540,0.021745745637143567,0.032803862200016735,0.017814414360036605,0.04012571018000017
455,4550,0.02166061828142769,0.032878358580055646,0.018041244819978604,0.03982939222000369
456,4560,0.02186196057428528,0.03297972004002077,0.018070267360017166,0.040596770400002244
457,4570,0.021725912521430604,0.033050586459939954,0.018202896059956404,0.04028328048000276
458,4580,0.021841121624285215,0.03318265579997387,0.018246662140008994,0.04056010112000422
459,4590,0.02185890945571243,0.03324792337996769,0.01822257179992448,0.039894454620007305
460,4600,0.021956169074285624,0.03330716332005977,0.01810559148005268,0.041815942120001635
461,4610,0.02195664641428526,0.033411257660045525,0.018589462820018526,0.04079161663999912
462,4620,0.022100238268571305,0.03342772609998065,0.018387085379872586,0.04061830435999582
463,4630,0.0220466212028558,0.033708163479968786,0.018492677100148285,0.04085259619999761
464,4640,0.022143551097143634,0.03365972551997402,0.018474617160027264,0.04131220568000117
465,4650,0.02217607381142963,0.033921842600029777,0.018457806519945736,0.04359126937999917
466,4660,0.022270980287142136,0.03398617107988684,0.018418472560006192,0.04166213194000193
467,4670,0.022262228945714276,0.03393973933991219,0.018493437180004547,0.040494531539998206
468,4680,0.022343582164286478,0.033871643579986996,0.018635428739944473,0.04075771031999921
469,4690,0.0223608382599988,0.03398575295999763,0.018734140760061562,0.04051769118000266
470,4700,0.022497585391428012,0.03403365418009344,0.018874357099994084,0.040454652260009424
471,4710,0.022494242318569894,0.03417706025997177,0.018776636440015863,0.04152989543999411
472,4720,0.02251881833857364,0.03416461150009127,0.018786241459893063,0.04111668379999628
473,4730,0.022482091054286814,0.034236971039936184,0.01883476751994749,0.04141552573999888
474,4740,0.022600608847142212,0.03451317883998854,0.018886461980000605,0.041507584740006674
475,4750,0.02271616221428563,0.03460915431998728,0.01889812460001849,0.0428120752399991
476,4760,0.022675277324287892,0.034634092260021135,0.018955946259884515,0.04246409987999868
477,4770,0.022774132991428685,0.034565909800003285,0.01928787906006619,0.041836651879993955
478,4780,0.022822810238571297,0.03475779916007014,0.01912086589996761,0.04185538915999132
479,4790,0.02293884148142882,0.03471828339999774,0.019104555320082,0.0417755896799963
480,4800,0.022900421481429345,0.03480760660000669,0.01915640157996677,0.0414295743799903
481,4810,0.02301806105857265,0.03508886064002582,0.019184103940060596,0.04214365389999784
482,4820,0.02310481544428512,0.035060063599958086,0.019433472580130912,0.04211329212000237
483,4830,0.023073049965713445,0.035165725560000284,0.01940197874006117,0.043248524380001076
484,4840,0.02303760741285779,0.03532122815995535,0.019423763979939397,0.042672638740000365
485,4850,0.02303512390714137,0.03527115250006318,0.019503580819946364,0.04277701215999968
486,4860,0.02322604283571439,0.035429101800036736,0.01941634229995543,0.04467912732000059
487,4870,0.023182947297141904,0.03550843018005252,0.019676328040004593,0.0455999377399985
488,4880,0.023263676549998176,0.03544165391998831,0.019521648040026776,0.04602420808000261
489,4890,0.023288737838572292,0.03561435117997462,0.019509872600101515,0.045535407579991444
490,4900,0.023469983812857597,0.03564512863988057,0.019620845799945528,0.0460339658400062
491,4910,0.02349882122285635,0.03591940471989801,0.019605753740033833,0.046211421820003123
492,4920,0.023497996867145047,0.03585235649989045,0.0198375451600441,0.04587553715999547
493,4930,0.023590688938571216,0.03588170045994048,0.019838828119973187,0.04872131155999796
494,4940,0.023612721365715125,0.03613519220001763,0.024310407919983845,0.046603838619998894
495,4950,0.023639261800000373,0.03617442169990682,0.01994591461996606,0.047535556740003815
496,4960,0.023773654665714537,0.03609005925995007,0.019931042339958367,0.04749370001999978
497,4970,0.02375292503714263,0.036260935300015264,0.019945560500127614,0.04588670443999945
498,4980,0.02384501343999935,0.036198040479939665,0.019783342640148478,0.0459319102399968
499,4990,0.023875145712855945,0.03628033737986698,0.019919770720007363,0.04561706003999916
500,5000,0.023975992415714378,0.036462798060019855,0.019951046640053392,0.045866802540003845
501,5010,0.023978682861425116,0.036534047259992805,0.02018727660011791,0.047717286219995006
502,5020,0.02407363961428408,0.03658714408018568,0.02029108360009559,0.04631414156000119
503,5030,0.02411237269999999,0.03675120368010539,0.020165004140071684,0.04768464835999566
504,5040,0.024207223560001045,0.0366059012999176,0.020301080759963952,0.04613673941999423
505,5050,0.024168100794286145,0.03673131246003322,0.020380232020033872,0.048155918239999665
506,5060,0.02421503169714015,0.03702912313987326,0.020257682399969782,0.046498829940005634
507,5070,0.024331630145714888,0.03686128831992391,0.0202985389999958,0.048779778479997725
508,5080,0.024355038581429005,0.03696685113995045,0.02052195115997165,0.04803060593999817
509,5090,0.02437706293000052,0.03709512501998688,0.020461722559921326,0.047601863639997646
510,5100,0.024512721872857322,0.0372467411999969,0.020399359080038267,0.048293980600001306
511,5110,0.024433604041428875,0.03721660801988037,0.020386661840166197,0.04725503323999874
512,5120,0.024557598665714976,0.037394868880073776,0.020468824960044003,0.0471346100000028
513,5130,0.024633830668572047,0.03752741533993685,0.020571824939979704,0.04716882249999344
514,5140,0.024731788649999416,0.03745515484006319,0.02081629123997118,0.04542623450000065
515,5150,0.024775263718569734,0.037807315239988384,0.020814281959901565,0.04425739950000661
516,5160,0.024873955422855424,0.03771651302005921,0.02064189500000794,0.04511752165999951
517,5170,0.024745166567142537,0.03764351176003401,0.020670901159974164,0.04480216701999325
518,5180,0.024855313991426684,0.03782155685999896,0.020818759119865717,0.04450619783999628
519,5190,0.024909940871428782,0.03835576037999999,0.020931984359849592,0.04536239838000256
520,5200,0.025015218487144792,0.03835793255981116,0.02083033252005407,0.04565777828000591
521,5210,0.024966813767144103,0.038462369879925976,0.02093001714012644,0.045927161679992425
522,5220,0.025114300255714365,0.03932842922004056,0.021093455940135755,0.045771541859994616
523,5230,0.025056636012856997,0.038570765380063675,0.021098810120020062,0.04537192449999566
524,5240,0.0250303964457128,0.03869465798001329,0.02107487116001721,0.0455343690799964
525,5250,0.02517499205142745,0.03870470859998022,0.021101937020066543,0.04606235172000197
526,5260,0.02525092344714332,0.03865244614011317,0.02124567949991615,0.047307132259998066
527,5270,0.02522844052857311,0.03902924155991059,0.02128648115998658,0.04713912899999741
528,5280,0.025459604084284625,0.03899334235989955,0.021218876580023787,0.04618745441999635
529,5290,0.025373151032856967,0.038988565540057606,0.021361534679963372,0.04568260799999734
530,5300,0.025443579165713735,0.03894858804000251,0.021386458419947303,0.04712168854000083
531,5310,0.02550925367142944,0.039285388419957594,0.021477752500068163,0.04939319118000185
532,5320,0.025539380262855828,0.039036561800094204,0.02134285134008678,0.04655163220000304
533,5330,0.02552212993285918,0.03904345819988521,0.02150879721993988,0.047582544220003915
534,5340,0.025548186681430055,0.039127835280160075,0.021758236279929406,0.04753518369999256
535,5350,0.025598607068572424,0.039352547739981675,0.021431284940044863,0.04790367907999553
536,5360,0.02567810192856996,0.039392387039988534,0.02154945864007459,0.04729084999999486
537,5370,0.02565869317142902,0.0397278454399202,0.021574359759906656,0.04787421363999784
538,5380,0.025710574211431907,0.039979430320017856,0.021728634960018096,0.04894380406000436
539,5390,0.02585769612857153,0.03985581750013807,0.021673700980099967,0.04719676726000216
540,5400,0.026251052864285418,0.04000490883991006,0.025759894980001263,0.04732553093999286
541,5410,0.026049179092858272,0.03992344839993166,0.021727180680099992,0.04861523262000446
542,5420,0.02622126745285771,0.03992608956003096,0.02177725294015545,0.04702625072000501
543,5430,0.026087141877146027,0.03987986058004026,0.02188309085991932,0.04801573285999893
544,5440,0.026252381698571168,0.03988356935995398,0.02176632578004501,0.0475364414600017
545,5450,0.02619912218000146,0.040040141220088116,0.021925156879951828,0.04808991316000174
546,5460,0.02629784511285704,0.040007259179983524,0.02182510859995091,0.04859725127999354
547,5470,0.026308176152855856,0.04015965152000718,0.022045794779987773,0.04704859232000218
548,5480,0.026357360021429486,0.04026414022002427,0.02220155459996022,0.04813490961999832
549,5490,0.026562855194285608,0.040312604220016514,0.022258845160104103,0.050335709299997686
550,5500,0.02647596294285904,0.04053565296002489,0.02216905848006718,0.048044259779999265
551,5510,0.02654651909428789,0.040477269440089,0.022276450320059666,0.04884792479999305
552,5520,0.026601194562856888,0.040733220939873714,0.0222826167599851,0.04778694067999368
553,5530,0.02660829552714339,0.04097093877993757,0.022277753760063204,0.048636305179998084
554,5540,0.026733329081428437,0.041149551480048105,0.02237719882003148,0.04807664834000207
555,5550,0.026790880971428642,0.04095877146006387,0.022305566439899848,0.04849047199999859
556,5560,0.026666611622860208,0.04126991810000618,0.022418651539919666,0.04871987697999884
557,5570,0.02680064107143023,0.041351184480081425,0.022398235340006067,0.04874476217999927
558,5580,0.02686833737285399,0.041442809340005625,0.022417669299975386,0.05149231490000148
559,5590,0.026950975394286484,0.04125436795999121,0.022471793639924725,0.05094395111999802
560,5600,0.026918355305712925,0.04146205231991189,0.02255126256015501,0.05217880202000288
561,5610,0.026994307801430424,0.04169338453997625,0.02277362206004909,0.05263737485999627
562,5620,0.02715736457714359,0.04165784912009258,0.02286757274006959,0.05274551034000524
563,5630,0.027206908009998837,0.0414398932599579,0.022670857299963244,0.05240243759999885
564,5640,0.02731858397571679,0.0418294946399692,0.023301998660099344,0.05220087553999292
565,5650,0.02720837577428548,0.04194659188004153,0.02426888321984734,0.05255629974000385
566,5660,0.0272621975171413,0.04191116348003561,0.023738654440021493,0.05258729237999887
567,5670,0.027313174525716022,0.04210118008006248,0.023011178959932294,0.05243171139999958
568,5680,0.027321989889998285,0.042363753600075146,0.02298389010007668,0.05376129035999838
569,5690,0.027539829572857083,0.04230164225999033,0.023116760420016362,0.053456241440003396
570,5700,0.02753245350285787,0.042377991779940206,0.023188888959921314,0.05335843486000613
571,5710,0.027499885934283676,0.0425373125999613,0.022978597239925874,0.052660482960004626
572,5720,0.027526158585713865,0.04240029943997797,0.022891384579997974,0.05383011247999547
573,5730,0.027609376445715105,0.04251738016006129,0.023015915580035653,0.052871248239998746
574,5740,0.02773918694713887,0.04263048360000539,0.023220349679904755,0.05333272228000624
575,5750,0.02778287135999952,0.04246201153990114,0.023140181039998424,0.05379950155999722
576,5760,0.027822295035714758,0.04244891337999433,0.02318673729998409,0.05363294369999949
577,5770,0.027811582692855673,0.04278119180009525,0.023455803760080017,0.05333970753999893
578,5780,0.02781900786285405,0.04307248734003224,0.023387895960040626,0.05373257125999771
579,5790,0.028025299239999576,0.04283605162003369,0.023329599740027334,0.05367316205999941
580,5800,0.02789795058571404,0.04289411052006471,0.023452368319995004,0.05529287536000084
581,5810,0.027970475390001023,0.042988236719975245,0.023597706580112572,0.05378433724000388
582,5820,0.028019626568570207,0.04304389659992012,0.023544881759880808,0.05304404732000421
583,5830,0.028126586162857816,0.04324630423994677,0.02356950027991843,0.05508118067999931
584,5840,0.028189173049999485,0.043280299499965626,0.02367842487998132,0.05740297406000081
585,5850,0.028167876459999335,0.04358989954009303,0.023754612040065695,0.05349538706000203
586,5860,0.028162402582858185,0.04361148451986082,0.024718949619928026,0.05435044959999687
587,5870,0.028316896687143267,0.043380577560164967,0.024882446420015185,0.0561356761199977
588,5880,0.028403305970001125,0.04353151160001289,0.024500393839989552,0.050991520199995644
589,5890,0.028502835134286215,0.043619859160025955,0.02402692425988789,0.051650770439996455
590,5900,0.028428113372857687,0.04379057879996253,0.023968005160058963,0.052126455939996964
591,5910,0.028483632701428566,0.04377194666012656,0.023896180000083405,0.05225721415999942
592,5920,0.0284879136728575,0.0437892300599924,0.024091885539965004,0.051827132980001814
593,5930,0.028596580361429785,0.044102228900082995,0.0239752515800501,0.05153403924000031
594,5940,0.028814359305715697,0.044488876280011025,0.023905276479999883,0.051626419200006234
595,5950,0.028844524437143783,0.04414655172004132,0.024370658279949563,0.0520996436599944
596,5960,0.028711201009999576,0.044039473340017135,0.024203600620021463,0.05192608443999689
597,5970,0.028898007551425898,0.044185444520044255,0.024317292860141608,0.05359025298000233
598,5980,0.028953266561425803,0.04421059959990089,0.024423345739924114,0.05191546977998769
599,5990,0.02889622270428715,0.044359581180033275,0.02452235274002305,0.05176881995998883
600,6000,0.028774764354288242,0.04452150682001957,0.024401139059918933,0.05311245635999967
601,6010,0.028996471114288786,0.04476885004005453,0.024484319479961415,0.051509566580002684
602,6020,0.029027561288569682,0.04462006578003639,0.024416645179953775,0.053018961279999534
603,6030,0.02902744809428571,0.04476163532002829,0.02435418421999202,0.05190790090000519
604,6040,0.029167554867142044,0.04486852980000549,0.02462586360001296,0.052029268920005055
605,6050,0.029094172777144454,0.04487915477999195,0.02455638949999411,0.05737672635999388
606,6060,0.02911495879571313,0.045155861779931,0.02447910798007797,0.05303009432000636
607,6070,0.029141692185715197,0.04517074432005756,0.024721846679967713,0.05264991837999787
608,6080,0.02927690691999617,0.04542314314006944,0.024957230460058783,0.05433790062000299
609,6090,0.0293764868328617,0.04516316567991453,0.024728657179875883,0.05276013277999937
610,6100,0.02944752536714337,0.04515846082009375,0.02477593267991324,0.05278376994000154
611,6110,0.02946705012000166,0.04541035164002096,0.02484740433996194,0.053931190559997046
612,6120,0.029524325088573927,0.04539444289992389,0.02488445816008607,0.05410439709999991
613,6130,0.029434120547136573,0.04550833077999414,0.024994770999910543,0.05345570002000386
614,6140,0.029649607617146623,0.04555751485990186,0.025013016700031587,0.053346466640000464
615,6150,0.02961884826714335,0.045618055679951794,0.024901601879901137,0.053419271220004706
616,6160,0.02957088355571354,0.045922613280054064,0.02512278485999559,0.054140245540002074
617,6170,0.02961380643143067,0.04587516892002895,0.02503647402008937,0.053394709560006956
618,6180,0.02979788608285422,0.045690873000057766,0.025042231600091325,0.0559721861800017
619,6190,0.030075392449998618,0.04586708770002588,0.026787314679968404,0.057319033160006264
620,6200,0.029825763587141407,0.04594957923996844,0.025937555420023274,0.053669544439999294
621,6210,0.029866214774288632,0.04606297516002087,0.025883429480018094,0.05641433016000065
622,6220,0.02999858806428165,0.046115984159987425,0.02569620576003217,0.05501877873999093
623,6230,0.02993265924285879,0.04621978881994437,0.02571363957991707,0.05490884094000194
624,6240,0.03014864051999861,0.04631493308006611,0.025706859439960685,0.05636054936000619
625,6250,0.030157864744282312,0.04638105664002069,0.02593056631994841,0.05611953476000053
626,6260,0.03008345760714292,0.046371178580011475,0.025828634659919768,0.0547121689000005
627,6270,0.03015613448856779,0.04648571705991344,0.025631964979984333,0.05434040582000307
628,6280,0.03025657434428857,0.04654341617992032,0.025617547619985997,0.054433858540000976
629,6290,0.03038829660999649,0.046587796900057585,0.025748557079932656,0.054839477219998115
630,6300,0.03034277855428497,0.04690088514005765,0.025882171679986642,0.05692677994000406
631,6310,0.030384443182857854,0.047055519839996125,0.025719146699921112,0.05622482094000134
632,6320,0.030366649981432212,0.0470525009000994,0.025721669019912952,0.05704770645999815
633,6330,0.030582128657143975,0.04707236287991691,0.02581350777996704,0.05712434127999586
634,6340,0.03061047698571461,0.04713428095994459,0.025901404479882328,0.060551241420002955
635,6350,0.030574657165717715,0.04732734572004119,0.025862924939938237,0.059515871280000285
636,6360,0.030683270117141153,0.04734896435998962,0.02604149168000731,0.063682588759998
637,6370,0.03055303590429113,0.04721133032006037,0.026414372299914245,0.05895746019999933
638,6380,0.030605541231424078,0.047626555940005345,0.025962147860118422,0.06024749511999744
639,6390,0.031008738717144817,0.04765788095988682,0.026482314299792052,0.05886925872000119
640,6400,0.03100676866000348,0.04791363284013641,0.026261001059756383,0.061579427659999054
641,6410,0.030852473921422645,0.047771713759939306,0.02623230996003258,0.0643265549600028
642,6420,0.03091706503856975,0.04782308241999999,0.026318342940066942,0.0604006498200033
643,6430,0.031070825395711706,0.04796141664002789,0.02631559439978446,0.060628278059994045
644,6440,0.031128208242857256,0.047868030640092915,0.026300187599990747,0.060298228619999464
645,6450,0.031173071809997573,0.047965833800044495,0.026284720779949568,0.061101681599998306
646,6460,0.031122678574281186,0.04798757994001789,0.02647536462012795,0.06104128972000126
647,6470,0.031228375165719628,0.04835789375989406,0.026354129199899035,0.060281208619999235
648,6480,0.03138243188571193,0.04840775237993512,0.026521800019836516,0.059953759340000946
649,6490,0.03136004862000326,0.04851004540003487,0.027603680980100763,0.06049853726000037
650,6500,0.031545322837142266,0.048383792199892924,0.027611710179771765,0.061827785740001674
651,6510,0.03147998709428845,0.048499134060111825,0.027794096080033342,0.06016560619999837
652,6520,0.031420870555713395,0.04878374698011612,0.027132810759940184,0.06005283741999847
653,6530,0.031380501398572444,0.04877339598002436,0.026818578920210712,0.060135462320004086
654,6540,0.031767116931426115,0.04976973164004449,0.0266649552200397,0.06122026504000587
655,6550,0.0315689687685673,0.049199243080074666,0.026854295340308455,0.0605348437199973
656,6560,0.031599888472857336,0.04904205923994596,0.026903387980128174,0.06191516264000256
657,6570,0.03176094111428288,0.04900956700003008,0.02694176945995423,0.06282475769999565
658,6580,0.03172922174428615,0.049107100240071304,0.02804136954000569,0.06368514034000328
659,6590,0.03192831631714268,0.049215814919880356,0.030004861319903285,0.06177838680000149
660,6600,0.031952531291429165,0.049342103139933896,0.029588328099926002,0.061375134459995026
661,6610,0.03187180403429011,0.04950302792007279,0.028661636840115533,0.06004394154000238
662,6620,0.03187010253714626,0.049468874259982844,0.028148543540155512,0.05721621929999401
663,6630,0.03205601918285538,0.04941697223999654,0.028095010999968507,0.0582997935200001
664,6640,0.03219084637714332,0.04941278983991652,0.027842865619895747,0.05754583299999923
665,6650,0.032120021101431376,0.04967094807987451,0.03213290120009333,0.05685515030000715
666,6660,0.03216518685856759,0.04956647007995343,0.028707329079770715,0.058182963520002885
667,6670,0.03224188641999977,0.05003367041994352,0.028123969540029065,0.05886106784000731
668,6680,0.032236999342855725,0.05050275421999686,0.029654505100043027,0.0581929891999971
669,6690,0.03238042219286009,0.05002843176007445,0.028203493240143873,0.05768583758000204
670,6700,0.03234509477286078,0.04998072571979719,0.027561350620089797,0.057279448060003235
671,6710,0.03240730944285782,0.04996899542005849,0.02750849231990287,0.058204641040001656
672,6720,0.032432738147142245,0.050170565959924716,0.027798097019986017,0.058189548679997635
673,6730,0.03258601286428269,0.05014963039997383,0.02740994250008953,0.0576989134600035
674,6740,0.03264129172428771,0.050365390820006725,0.027563021440146256,0.05855239686000004
